対象年度,対象リーグ,FB_Name,SC_Name,FB_Pos,SC_Position_Group,FB_Minutes,SC_Minutes,Mapping_Source,Top_Score,Gap_to_Second,Name_Score,Vector_Score,Minutes_Score,Candidate_Count,Notes,選手名,出場時間,ポジション,シュート,PA内シュート,PA内ゴール,PA外ゴール,PA進入,ボールゲイン,パス,ラストパス,ドリブル,PA内シュート枠内率(%),PA内シュート決定率(%),タックル奪取率(%),空中戦勝率(%),パス成功率(%),シュート_per90,PA内シュート_per90,PA内ゴール_per90,PA外ゴール_per90,PA進入_per90,ボールゲイン_per90,パス_per90,ラストパス_per90,ドリブル_per90,Player,Minutes,Minutes TIP,Minutes OTIP,M/min OTIP,M/min,PSV-99,Sprint Count TIP,Sprint Distance TIP,Explosive Acceleration to Sprint Count TIP,Explosive Acceleration to HSR Count TIP,High Acceleration Count TIP,Medium Acceleration Count TIP,High Deceleration Count TIP,Medium Deceleration Count TIP,Change of Direction Count TIP,HI Count TIP,HSR Distance TIP,HSR Count TIP,Running Distance TIP,Distance TIP,HI Distance TIP,Distance OTIP,Running Distance OTIP,HSR Distance OTIP,HSR Count OTIP,Sprint Distance OTIP,Sprint Count OTIP,High Acceleration Count OTIP,HI Distance OTIP,High Acceleration Count,Explosive Acceleration to HSR Count,Explosive Acceleration to Sprint Count,Change of Direction Count,Sprint Count TIP_per90,Sprint Distance TIP_per90,Explosive Acceleration to Sprint Count TIP_per90,Explosive Acceleration to HSR Count TIP_per90,High Acceleration Count TIP_per90,Medium Acceleration Count TIP_per90,High Deceleration Count TIP_per90,Medium Deceleration Count TIP_per90,Change of Direction Count TIP_per90,HI Count TIP_per90,HSR Distance TIP_per90,HSR Count TIP_per90,Running Distance TIP_per90,Distance TIP_per90,HI Distance TIP_per90,Distance OTIP_per90,Running Distance OTIP_per90,HSR Distance OTIP_per90,HSR Count OTIP_per90,Sprint Distance OTIP_per90,Sprint Count OTIP_per90,High Acceleration Count OTIP_per90,HI Distance OTIP_per90,High Acceleration Count_per90,Explosive Acceleration to HSR Count_per90,Explosive Acceleration to Sprint Count_per90,Change of Direction Count_per90
2024-2025,J3,丹羽　詩温,Shion Niwa,FW,Center Forward,1344.0,1504.67,manual_master,,,,,,,master_name_mapping_final.csv 採用,丹羽　詩温,1344,FW,34,29,4,0,17,25,280,10,17,17.857142857142858,6.25,30.357142857142858,41.464285714285715,61.21785714285714,2.2767857142857144,1.9419642857142856,0.26785714285714285,0.0,1.1383928571428572,1.6741071428571428,18.75,0.6696428571428571,1.1383928571428572,Shion Niwa,1504.67,353.55,358.05,123.4658620689655,103.68793103448276,31.7,83.0,1683.0,7.0,30.0,45.0,668.0,78.0,466.0,257.0,532.0,4495.0,449.0,9194.0,50584.0,6178.0,50520.0,8360.0,4292.0,417.0,1257.0,68.0,37.0,5549.0,149.0,94.0,31.0,582.0,21.12855324565125,428.4259652100127,1.7819261773440813,7.636826474331777,11.455239711497665,170.0466694951209,19.85574883326262,118.62537123462029,65.42214679677556,135.42638947815018,1144.251166737378,114.29783623249892,2340.432753500212,12876.707679253286,1572.6771319473908,12698.785085881858,2101.3824884792625,1078.843736908253,104.81776288227901,315.96145789694174,17.092584834520316,9.300377042312526,1394.8051948051948,8.912253185083772,5.622495297972312,1.85422717273555,34.81161982361581
2024-2025,J3,藤井　一志,Kazushi Fujii,FW,Center Forward,1341.0,763.34,manual_master,,,,,,,master_name_mapping_final.csv 採用,藤井　一志,1341,FW,35,25,6,0,31,37,356,24,29,19.642857142857142,12.5,36.903571428571425,10.714285714285714,71.19642857142857,2.348993288590604,1.6778523489932888,0.40268456375838924,0.0,2.0805369127516777,2.4832214765100673,23.892617449664428,1.610738255033557,1.9463087248322146,Kazushi Fujii,763.34,179.63,193.46,161.2538888888889,119.76611111111112,31.4,50.0,1100.0,6.0,11.0,21.0,350.0,41.0,232.0,194.0,317.0,2998.0,267.0,6311.0,29011.0,4098.0,30415.0,5976.0,2712.0,238.0,764.0,41.0,18.0,3476.0,60.0,42.0,19.0,425.0,25.051494739186104,551.1328842620943,3.006179368702333,5.511328842620943,10.521627790458163,175.36046317430274,20.542225686132607,116.23893558982353,97.1997995880421,158.82647664643991,1502.0876245615991,133.77498190725382,3161.99966598007,14535.378277570562,2053.2205088236933,14149.436576036389,2780.1095833764084,1261.6561563113821,110.72056239015818,355.42230952134804,19.073710327716324,8.373824046314484,1617.0784658327304,7.074174024681007,4.9519218172767046,2.240155107815652,50.1087326748238
2024-2025,J3,ピーダーセン　世穏,Jorn Pedersen,FW,Center Forward,1258.0,637.71,manual_master,,,,,,,master_name_mapping_final.csv 採用,ピーダーセン　世穏,1258,FW,29,22,1,0,13,38,437,18,27,11.520588235294117,2.9411764705882355,27.941176470588236,51.252941176470586,55.620588235294115,2.0747217806041336,1.573926868044515,0.07154213036565978,0.0,0.9300476947535771,2.7186009538950717,31.263910969793322,1.287758346581876,1.931637519872814,Jorn Pedersen,637.71,150.96,182.13,152.14181818181817,121.1690909090909,29.6,12.0,205.0,0.0,4.0,15.0,236.0,23.0,166.0,100.0,142.0,1691.0,130.0,4476.0,21383.0,1896.0,29695.0,6592.0,1964.0,170.0,190.0,11.0,14.0,2154.0,50.0,24.0,3.0,314.0,7.154213036565978,122.21780604133545,0.0,2.3847376788553256,8.942766295707472,140.69952305246423,13.712241653418124,98.96661367249602,59.61844197138314,84.65818759936407,1008.147853736089,77.50397456279809,2668.52146263911,12748.21144674086,1130.3656597774245,14673.859331246911,3257.453467303574,970.5155658046451,84.00592983034096,93.88898039861638,5.435677812551474,6.918135397792785,1064.4045462032616,7.056499035611798,3.3871195370936635,0.42338994213670794,44.31481394364209
2024-2025,J3,ラファエル　フルタード,Rafael Victor de Oliveira Furtado,FW,Center Forward,1250.0,1386.84,manual_master,,,,,,,master_name_mapping_final.csv 採用,ラファエル　フルタード,1250,FW,35,32,7,0,8,22,219,4,11,15.620833333333332,14.233333333333334,14.583333333333334,56.3375,51.52916666666667,2.52,2.3040000000000003,0.504,0.0,0.5760000000000001,1.584,15.767999999999999,0.28800000000000003,0.792,Rafael Victor de Oliveira Furtado,1386.84,318.68,354.81,129.10559999999998,101.0616,32.0,89.0,1706.0,14.0,34.0,49.0,537.0,72.0,341.0,264.0,487.0,3593.0,398.0,7032.0,43410.0,5299.0,46369.0,5600.0,3026.0,327.0,1078.0,55.0,37.0,4104.0,151.0,118.0,45.0,516.0,25.134931592820386,481.7999246893435,3.9538094640391614,9.602108698380821,13.838333124137066,151.65683444207355,20.33387724362997,96.30350194552528,74.55754989330991,137.5360863562194,1014.7169574494791,112.40115476339902,1985.9420107945273,12259.633488138572,1496.5168821388224,11761.816183309376,1420.4785659930667,767.565739409825,82.94580197852372,273.4421239536653,13.95112877314619,9.38530481102562,1041.0078633634903,9.799255862247989,7.657696634074588,2.9203080384182747,33.48619884052955
2024-2025,J3,齋藤　学,Manabu Saito,FW,Wide Attacker,1250.0,1406.05,manual_master,,,,,,,master_name_mapping_final.csv 採用,齋藤　学,1250,FW,29,16,3,0,56,49,587,37,76,7.5,5.0,19.166666666666668,16.111666666666668,59.038333333333334,2.088,1.1520000000000001,0.21599999999999997,0.0,4.032,3.528,42.264,2.664,5.472,Manabu Saito,1406.05,389.32,291.83,137.52185185185186,106.11111111111111,30.4,51.0,1490.0,6.0,25.0,41.0,598.0,67.0,431.0,260.0,422.0,4178.0,371.0,9183.0,50527.0,5668.0,41455.0,8466.0,3756.0,307.0,766.0,31.0,34.0,4522.0,120.0,68.0,19.0,525.0,11.789787321483612,344.4467276276585,1.3870338025274838,5.779307510531182,9.478064317271139,138.2410356519059,15.48854412822357,99.63526148155759,60.104798109524296,97.55471077776637,965.8378711599712,85.76492345628274,2122.855234768314,11680.442823384363,1310.2845987876299,12784.66915670082,2610.903608265086,1158.3456121714698,94.67840866257752,236.23342356851592,9.560360483843334,10.48555665969914,1394.5790357399858,7.681092422033356,4.352619039152235,1.216172966821948,33.60477934639593
2024-2025,J3,渡邉　颯太,Sota Watanabe,FW,Center Forward,1242.0,1409.6,manual_master,,,,,,,master_name_mapping_final.csv 採用,渡邉　颯太,1242,FW,40,33,5,0,13,32,371,11,9,17.72978723404255,8.51063829787234,27.659574468085108,49.99148936170213,51.729787234042554,2.8985507246376807,2.391304347826087,0.3623188405797101,0.0,0.9420289855072463,2.318840579710145,26.884057971014492,0.7971014492753623,0.6521739130434783,Sota Watanabe,1409.6,358.93,349.16,141.09953488372093,112.80069767441861,32.5,93.0,1858.0,7.0,27.0,47.0,626.0,74.0,419.0,355.0,547.0,4286.0,454.0,8948.0,49897.0,6144.0,50135.0,9041.0,4277.0,469.0,1505.0,85.0,57.0,5782.0,197.0,132.0,38.0,810.0,23.319310171899815,465.88471289666506,1.7552168946591258,6.770122307970913,11.785027721282702,156.96653943665896,18.555150029253614,105.06226840888195,89.01457108628422,137.15766305407737,1074.6942300727162,113.83835288217757,2243.668681915694,12511.436770400915,1540.5789429693812,12922.872035742925,2330.4215832283194,1102.4458700882117,120.89013632718523,387.9310344827586,21.90972620002291,14.692404628250658,1490.3769045709703,12.578036322360953,8.427922814982974,2.426220204313281,51.71679909194098
2024-2025,J3,河田　篤秀,Atsushi Kawata,FW,Center Forward,1234.0,1367.81,manual_master,,,,,,,master_name_mapping_final.csv 採用,河田　篤秀,1234,FW,45,25,4,0,20,24,325,18,28,40.57826086956521,12.317391304347826,43.47826086956522,49.926086956521736,60.80869565217391,3.2820097244732573,1.8233387358184765,0.2917341977309562,0.0,1.458670988654781,1.7504051863857375,23.703403565640194,1.312803889789303,2.0421393841166937,Atsushi Kawata,1367.81,415.21,304.57,135.52391304347827,99.23391304347827,32.3,52.0,1475.0,9.0,27.0,44.0,573.0,70.0,412.0,241.0,398.0,3640.0,346.0,8974.0,50930.0,5115.0,41147.0,7100.0,3268.0,317.0,1156.0,57.0,31.0,4424.0,117.0,82.0,22.0,515.0,11.27140483129019,319.7177331952506,1.9508200669540716,5.852460200862215,9.53734254955324,124.20221092940922,15.173044965198333,89.30420750945305,52.23862623732569,86.26959851641338,788.9983381903135,74.99819368512318,1945.1843645384265,11039.474001107874,1108.716071385564,12158.879732081296,2098.0398594740127,965.6893325015596,93.67304724693831,341.5963489509801,16.843418590143482,9.160455724463999,1307.2856814525396,7.698437648503813,5.395486215190706,1.4475694723682384,33.886285375892854
2024-2025,J3,青木　翔大,Shota Aoki,FW,Center Forward,1198.0,1341.2,manual_master,,,,,,,master_name_mapping_final.csv 採用,青木　翔大,1198,FW,29,28,6,0,11,19,306,11,6,28.20384615384615,13.461538461538462,11.538461538461538,39.284615384615385,66.77307692307691,2.1786310517529217,2.1035058430717863,0.4507512520868113,0.0,0.8263772954924875,1.4273789649415691,22.98831385642738,0.8263772954924875,0.4507512520868113,Shota Aoki,1341.2,425.18,287.16,133.6823076923077,115.73576923076924,31.4,115.0,2289.0,6.0,19.0,38.0,753.0,88.0,553.0,393.0,652.0,5909.0,537.0,11079.0,60132.0,8198.0,42085.0,7636.0,3884.0,369.0,1537.0,85.0,22.0,5421.0,110.0,61.0,17.0,689.0,24.342631356131523,484.5242015146526,1.2700503316242533,4.021826050143469,8.043652100286938,159.39131661884377,18.62740486382238,117.05630556470201,83.18829672138858,138.0121360365022,1250.7879015946187,113.66950468037066,2345.1479373441834,12728.444423538267,1735.3121031092714,13190.03343083995,2393.2302549101546,1217.3004596740493,115.64981195152528,481.71750940242373,26.640200585039697,6.8951107396573335,1699.017969076473,7.381449448255293,4.093349239487027,1.140769460184909,46.23471518043544
2024-2025,J3,松本　ケン　チザンガ,Ken Tshizanga Matsumoto,FW,Center Forward,1169.0,1503.85,auto_j3_outfield,91.84,18.05,90.91,93.83,77.73,14.0,"score>=82.0, gap>=12.0, name>=70.0",松本　ケン　チザンガ,1169,FW,41,31,1,0,14,17,335,9,11,19.9975,2.5,3.75,55.197500000000005,33.5125,3.156544054747648,2.3866552609067577,0.07698887938408897,0.0,1.0778443113772456,1.3088109495295124,25.791274593669804,0.6928999144568007,0.8468776732249785,Ken Tshizanga Matsumoto,1503.85,339.31,388.83,101.36581395348836,116.01837209302326,31.1,75.0,1518.0,5.0,24.0,45.0,537.0,62.0,354.0,272.0,489.0,4421.0,414.0,8843.0,47136.0,5939.0,55357.0,10181.0,3993.0,393.0,963.0,56.0,46.0,4956.0,162.0,104.0,22.0,714.0,19.89331289970823,402.6406530900946,1.3262208599805487,6.365860127906634,11.935987739824938,142.43612036191092,16.445138663758804,93.89643688662284,72.14641478294186,129.70440010609767,1172.6444843948013,109.81108720638944,2345.5542129615988,12502.549291208628,1575.2851374848956,12813.131702800709,2356.53113185711,924.2342411850939,90.96520330221433,222.89946763367024,12.961962811511459,10.647326595170126,1147.133708818764,9.695115869268877,6.2240250024936,1.3166206736044155,42.73032549788876
2024-2025,J3,白井　陽斗,Haruto Shirai,FW,Center Forward,1168.0,482.55,manual_master,,,,,,,master_name_mapping_final.csv 採用,白井　陽斗,1168,FW,49,36,7,0,22,18,250,9,27,42.03333333333333,25.0,16.666666666666668,47.96111111111111,64.97777777777777,3.7756849315068495,2.773972602739726,0.5393835616438356,0.0,1.6952054794520548,1.386986301369863,19.263698630136986,0.6934931506849314,2.0804794520547945,Haruto Shirai,482.55,139.74,114.02000000000001,116.15142857142858,85.74571428571429,31.9,44.0,869.0,10.0,18.0,21.0,203.0,25.0,133.0,85.0,201.0,1319.0,157.0,2216.0,14998.0,2188.0,13303.0,1904.0,810.0,78.0,227.0,11.0,10.0,1037.0,51.0,40.0,20.0,165.0,28.3383426363246,559.6822670674109,6.440532417346501,11.5929583512237,13.52511807642765,130.74280807213395,16.10133104336625,85.65908115070845,54.74452554744525,129.45470158866468,849.5062258480033,101.11635895234005,1427.2219836839845,9659.510519536281,1409.1884929154144,10500.526223469566,1502.894229082617,639.3615155235923,61.568145939308884,179.17909138747586,8.682687247851254,7.89335204350114,818.5406069110682,9.51196767174386,7.4603668013677344,3.7301834006838672,30.774013055641902
2024-2025,J3,ンドカ　チャールス,Charles Nduka,FW,Center Forward,1151.0,1342.27,manual_master,,,,,,,master_name_mapping_final.csv 採用,ンドカ　チャールス,1151,FW,49,38,6,1,29,25,365,26,37,30.0,9.639285714285714,21.428571428571427,25.489285714285717,54.25357142857143,3.8314509122502174,2.9713292788879233,0.4691572545612511,0.07819287576020852,2.267593397046047,1.954821894005213,28.540399652476108,2.0330147697654217,2.893136403127715,Charles Nduka,1342.27,329.3,333.08,149.39620689655172,113.04172413793104,33.9,104.0,2166.0,13.0,34.0,48.0,628.0,72.0,412.0,250.0,578.0,4652.0,474.0,9039.0,48511.0,6818.0,50266.0,9899.0,4120.0,429.0,1405.0,78.0,52.0,5525.0,160.0,111.0,39.0,568.0,28.423929547525052,591.9829942301852,3.5529911934406315,9.292438505921652,13.118736714242331,171.6368053446705,19.678105071363497,112.60249013058001,68.32675372001215,157.97145460066807,1271.424233221986,129.54752505314303,2470.422107500759,13258.396598846037,1863.4072274521711,13582.142428245468,2674.762819743005,1113.2460670109283,115.91809775429327,379.6385252792122,21.076017773507868,14.050678515671912,1492.8845922901405,10.72809494364025,7.442615867150424,2.6149731425123113,38.08473704992289
2024-2025,J3,松本　孝平,Kohei Matsumoto,FW,Center Forward,1131.0,1057.33,manual_master,,,,,,,master_name_mapping_final.csv 採用,松本　孝平,1131,FW,30,21,1,0,11,34,384,14,7,8.108108108108109,2.7027027027027026,14.864864864864865,52.089189189189185,60.016216216216215,2.387267904509284,1.6710875331564987,0.07957559681697612,0.0,0.8753315649867375,2.7055702917771884,30.55702917771883,1.1140583554376657,0.5570291777188329,Kohei Matsumoto,1057.33,266.24,256.74,141.3875,112.3684375,31.7,56.0,1499.0,3.0,7.0,21.0,415.0,41.0,285.0,207.0,350.0,3043.0,294.0,7123.0,38355.0,4542.0,39067.0,8357.0,3287.0,285.0,623.0,41.0,22.0,3910.0,73.0,42.0,11.0,516.0,18.930288461538463,506.72325721153845,1.014122596153846,2.366286057692308,7.0988581730769225,140.2869591346154,13.85967548076923,96.34164663461539,69.97445913461537,118.31430288461539,1028.6583533653848,99.38401442307692,2407.8650841346152,12965.557391826922,1535.381610576923,13694.905351717693,2929.539612058892,1152.2551998130405,99.9065202150035,218.39214769806028,14.372516943211028,7.712082262210797,1370.6473475111006,6.213764860544958,3.575042796477921,0.9363207324108841,43.92195435672875
2024-2025,J3,鈴木　輪太朗　イブラヒーム,Wadi Ibrahim Suzuki,FW,Center Forward,1124.0,1276.84,manual_master,,,,,,,master_name_mapping_final.csv 採用,鈴木　輪太朗　イブラヒーム,1124,FW,36,23,2,0,7,25,236,5,11,20.192307692307693,7.6923076923076925,23.076923076923077,58.7,48.70384615384615,2.8825622775800714,1.8416370106761566,0.16014234875444838,0.0,0.5604982206405694,2.0017793594306053,18.89679715302491,0.40035587188612104,0.8807829181494662,Wadi Ibrahim Suzuki,1276.84,314.83,328.75,143.12307692307692,111.42346153846155,32.6,87.0,1827.0,10.0,28.0,36.0,490.0,53.0,314.0,307.0,495.0,3712.0,408.0,7260.0,43814.0,5539.0,47382.0,7965.0,4254.0,428.0,1676.0,85.0,29.0,5930.0,103.0,88.0,36.0,686.0,24.87056506686148,522.2818664040911,2.858685639869136,8.00431979163358,10.29126830352889,140.07559635358766,15.15103389130642,89.76272909189088,87.76164914398247,141.50493917352225,1061.1441095194232,116.63437410666073,2075.4057745449927,12525.045262522633,1583.4259759235142,12971.498098859316,2180.532319391635,1164.593155893536,117.17110266159695,458.82889733840307,23.269961977186313,7.939163498098859,1623.4220532319391,7.260110898781367,6.202813195075343,2.5375144888944585,48.35374831615552
2024-2025,J3,杉浦　恭平,Kyohei Sugiura,FW,Center Forward,1104.0,1149.24,manual_master,,,,,,,master_name_mapping_final.csv 採用,杉浦　恭平,1104,FW,40,33,5,1,17,17,401,24,21,12.5,7.6923076923076925,5.769230769230769,47.22692307692308,52.513461538461534,3.2608695652173916,2.690217391304348,0.40760869565217395,0.08152173913043478,1.3858695652173914,1.3858695652173914,32.69021739130435,1.9565217391304348,1.7119565217391306,Kyohei Sugiura,1149.24,317.66,243.81,112.29372093023257,111.81534883720931,31.6,74.0,1818.0,1.0,13.0,34.0,515.0,63.0,357.0,221.0,472.0,3972.0,398.0,8077.0,45721.0,5790.0,33477.0,5434.0,1912.0,192.0,563.0,25.0,15.0,2475.0,91.0,41.0,5.0,406.0,20.965812503935023,515.0790152993766,0.28332179059371654,3.683183277718315,9.632940880186363,145.910722155764,17.84927280740414,101.14587924195679,62.61411572121135,133.7278851602342,1125.354152238242,112.76207265629918,2288.3901026254484,12953.755587735313,1640.4331675376188,12357.696566998893,2005.906238464378,705.7954964931708,70.87486157253599,207.82576596530086,9.228497600590623,5.537098560354374,913.6212624584717,7.126448783543907,3.2108175837945074,0.39156311997494,31.794925341965122
2024-2025,J3,赤星　魁麻,Kaima Akahoshi,FW,Center Forward,1085.0,1024.76,auto_j3_outfield,92.72,23.3,80.0,98.61,94.45,10.0,"score>=82.0, gap>=12.0, name>=70.0",赤星　魁麻,1085,FW,39,35,3,1,16,24,327,12,2,24.074074074074073,6.78888888888889,22.22222222222222,58.15555555555556,41.53333333333334,3.235023041474655,2.903225806451613,0.2488479262672811,0.08294930875576037,1.327188940092166,1.9907834101382489,27.12442396313364,0.9953917050691244,0.16589861751152074,Kaima Akahoshi,1024.76,230.82,219.43,118.08782608695653,106.6008695652174,30.6,56.0,1058.0,7.0,20.0,40.0,427.0,68.0,293.0,257.0,362.0,2943.0,306.0,5986.0,32653.0,4001.0,30108.0,4917.0,2228.0,231.0,643.0,43.0,30.0,2871.0,122.0,69.0,24.0,529.0,21.8351962568235,412.52924356641546,2.7293995321029376,7.798284377436965,15.59656875487393,166.49337145827917,26.51416688328568,114.24486612945151,100.20795425006499,141.14894723160907,1147.5175461398492,119.31375097478555,2334.0265141668833,12731.86898882246,1560.0467897062645,12348.903978489723,2016.7251515289613,913.8221756368773,94.74547691746798,263.728751765939,17.63660392835984,12.304607391878958,1177.5509274028163,10.714703930676452,6.059955501776026,2.1078106093134004,46.45965884694953
2024-2025,J3,田中　直基,Naoki Tanaka,FW,Wide Attacker,1065.0,747.7,auto_j3_outfield,93.15,15.25,100.0,92.55,70.21,10.0,"score>=82.0, gap>=12.0, name>=70.0",田中　直基,1065,FW,20,15,2,1,9,52,326,5,2,15.15,6.0590909090909095,29.545454545454547,56.2,47.559090909090905,1.6901408450704225,1.267605633802817,0.16901408450704225,0.08450704225352113,0.76056338028169,4.394366197183099,27.549295774647888,0.4225352112676056,0.16901408450704225,Naoki Tanaka,747.7,144.06,170.84,141.194375,101.609375,30.4,28.0,721.0,2.0,9.0,19.0,228.0,34.0,142.0,91.0,184.0,1672.0,156.0,3576.0,17628.0,2393.0,23847.0,5246.0,2304.0,207.0,664.0,37.0,17.0,2968.0,57.0,31.0,12.0,236.0,17.49271137026239,450.43731778425655,1.2494793835901707,5.622657226155768,11.870054144106623,142.44064972927947,21.241149521032902,88.71303623490212,56.85131195335277,114.95210329029571,1044.5647646813827,97.45939192003331,2234.069137859225,11012.911286963765,1495.0020824656392,12562.807305080778,2763.6384921564036,1213.7672676188245,109.04940295012878,349.80098337625844,19.49192226644814,8.955748068368063,1563.5682509950832,6.861040524274441,3.731443092149257,1.444429584057777,28.407115153136285
2024-2025,J3,林　誠道,Masamichi Hayashi,FW,Center Forward,1058.0,1149.44,manual_master,,,,,,,master_name_mapping_final.csv 採用,林　誠道,1058,FW,21,20,3,1,16,25,217,14,17,37.5,12.5,59.375,27.0875,63.4625,1.7863894139886578,1.7013232514177694,0.2551984877126654,0.08506616257088848,1.3610586011342156,2.126654064272212,18.4593572778828,1.1909262759924386,1.446124763705104,Masamichi Hayashi,1149.44,285.08,265.39,148.31125,108.335625,32.8,62.0,1044.0,10.0,32.0,49.0,543.0,74.0,370.0,288.0,393.0,3273.0,331.0,7786.0,41384.0,4317.0,39377.0,7168.0,2986.0,309.0,799.0,44.0,36.0,3785.0,152.0,110.0,37.0,576.0,19.573453065806092,329.59169355970255,3.157008559000982,10.102427388803143,15.469341939104812,171.42556475375335,23.361863336607268,116.80931668303634,90.9218464992283,124.0704363687386,1033.2889013610215,104.49698330293252,2458.046864038165,13064.964220569665,1362.880594920724,13353.668186442594,2430.837635178417,1012.6229322883304,104.78917819058745,270.959719657862,14.921436376653228,12.20844794453446,1283.5826519461925,11.901447661469932,8.612889755011135,2.8970629175946545,45.10022271714922
2024-2025,J3,加藤　拓己,Takumi Kato,FW,Center Forward,1046.0,1141.59,manual_master,,,,,,,master_name_mapping_final.csv 採用,加藤　拓己,1046,FW,29,23,2,0,5,18,245,7,7,19.523809523809526,4.761904761904762,22.223809523809525,55.714285714285715,53.233333333333334,2.4952198852772467,1.9789674952198852,0.17208413001912046,0.0,0.43021032504780116,1.5487571701720841,21.080305927342256,0.6022944550669217,0.6022944550669217,Takumi Kato,1141.59,289.29,276.21,128.31761904761905,100.1052380952381,32.4,75.0,1365.0,8.0,29.0,42.0,466.0,68.0,308.0,255.0,419.0,3315.0,344.0,6458.0,38154.0,4680.0,35392.0,5254.0,2861.0,328.0,1214.0,67.0,40.0,4075.0,139.0,99.0,31.0,491.0,23.332987659442082,424.66037540184584,2.4888520170071553,9.022088561650937,13.066473089287566,144.9756299906668,21.15524214456082,95.82080265477548,79.33215804210307,130.35362439074976,1031.31805454734,107.02063673130768,2009.125790729026,11869.957482111375,1455.978429949186,11532.095144998373,1711.958292603454,932.2254806125774,106.8752036493972,395.5685891169762,21.83121537960248,13.033561420658195,1327.7940697295537,10.958400126139859,7.804903686962921,2.4439597403621267,38.70916879089691
