チーム名,Pos,選手名,大会,試合日,節,相手チーム名,結果,PA進入,PA進入3プレー以内得点,PA進入3プレー以内シュート,ニアゾーン進入,左ニアゾーン進入,右ニアゾーン進入,セットプレーによるPA進入,PA脇進入,PA左脇進入,PA右脇進入,30m進入
FC大阪,MF,住田　将,J2/J3 100,20260306,5,奈良,○ 2 - 0,0,0,0,0,0,0,0,1,1,0,4
FC大阪,MF,住田　将,J2/J3 100,20260315,6,愛媛,○ 1 - 0,1,0,1,1,1,0,2,1,1,0,4
FC大阪,MF,吉田　源太郎,J2/J3 100,20260208,1,讃岐,● 0 - 1,2,0,2,1,1,0,2,1,1,0,1
FC大阪,MF,家坂　葉光,J2/J3 100,20260222,3,今治,● 0 - 2,0,0,0,0,0,0,0,1,1,0,2
FC大阪,MF,家坂　葉光,J2/J3 100,20260228,4,富山,● 0 - 0 (PK : 9 - 10),1,0,0,1,1,0,0,1,1,0,5
FC大阪,MF,家坂　葉光,J2/J3 100,20260306,5,奈良,○ 2 - 0,4,1,2,2,2,0,0,7,5,2,1
FC大阪,MF,家坂　葉光,J2/J3 100,20260315,6,愛媛,○ 1 - 0,1,0,0,1,1,0,0,0,0,0,2
FC大阪,MF,福井　和樹,J2/J3 100,20260208,1,讃岐,● 0 - 1,0,0,0,0,0,0,0,0,0,0,4
FC大阪,MF,福井　和樹,J2/J3 100,20260222,3,今治,● 0 - 2,0,0,0,0,0,0,0,0,0,0,0
FC大阪,MF,福井　和樹,J2/J3 100,20260228,4,富山,● 0 - 0 (PK : 9 - 10),0,0,0,0,0,0,0,0,0,0,0
FC大阪,MF,夏川　大和,J2/J3 100,20260208,1,讃岐,● 0 - 1,0,0,0,0,0,0,0,0,0,0,1
FC大阪,MF,夏川　大和,J2/J3 100,20260215,2,高知,○ 2 - 2 (PK : 5 - 3),0,0,0,0,0,0,0,0,0,0,1
FC大阪,MF,堤　奏一郎,J2/J3 100,20260208,1,讃岐,● 0 - 1,3,0,1,2,1,1,0,6,1,5,14
FC大阪,MF,堤　奏一郎,J2/J3 100,20260215,2,高知,○ 2 - 2 (PK : 5 - 3),3,1,2,0,0,0,2,2,1,1,2
FC大阪,MF,堤　奏一郎,J2/J3 100,20260222,3,今治,● 0 - 2,3,0,2,1,0,1,1,3,0,3,8
FC大阪,MF,堤　奏一郎,J2/J3 100,20260228,4,富山,● 0 - 0 (PK : 9 - 10),0,0,0,0,0,0,2,0,0,0,4
FC大阪,MF,堤　奏一郎,J2/J3 100,20260306,5,奈良,○ 2 - 0,3,0,2,0,0,0,1,2,0,2,3
FC大阪,MF,堤　奏一郎,J2/J3 100,20260315,6,愛媛,○ 1 - 0,1,0,1,0,0,0,0,3,0,3,1
FC大阪,FW,菅原　龍之助,J2/J3 100,20260208,1,讃岐,● 0 - 1,0,0,0,0,0,0,0,2,0,2,1
FC大阪,FW,菅原　龍之助,J2/J3 100,20260215,2,高知,○ 2 - 2 (PK : 5 - 3),0,0,0,0,0,0,0,0,0,0,0
FC大阪,FW,菅原　龍之助,J2/J3 100,20260222,3,今治,● 0 - 2,0,0,0,0,0,0,0,1,0,1,2
FC大阪,FW,菅原　龍之助,J2/J3 100,20260228,4,富山,● 0 - 0 (PK : 9 - 10),0,0,0,0,0,0,0,0,0,0,2
FC大阪,FW,菅原　龍之助,J2/J3 100,20260306,5,奈良,○ 2 - 0,0,0,0,0,0,0,0,1,1,0,2
FC大阪,FW,菅原　龍之助,J2/J3 100,20260315,6,愛媛,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,2
FC大阪,FW,島田　拓海,J2/J3 100,20260208,1,讃岐,● 0 - 1,0,0,0,0,0,0,0,2,0,2,0
FC大阪,FW,島田　拓海,J2/J3 100,20260215,2,高知,○ 2 - 2 (PK : 5 - 3),2,0,1,2,0,2,0,3,2,1,2
FC大阪,FW,島田　拓海,J2/J3 100,20260222,3,今治,● 0 - 2,1,0,0,1,1,0,0,1,0,1,2
FC大阪,FW,島田　拓海,J2/J3 100,20260228,4,富山,● 0 - 0 (PK : 9 - 10),0,0,0,0,0,0,0,1,1,0,2
FC大阪,FW,島田　拓海,J2/J3 100,20260306,5,奈良,○ 2 - 0,0,0,0,0,0,0,0,1,0,1,1
FC大阪,FW,島田　拓海,J2/J3 100,20260315,6,愛媛,○ 1 - 0,2,0,1,2,1,1,0,1,0,1,0
FC大阪,FW,久保　吏久斗,J2/J3 100,20260208,1,讃岐,● 0 - 1,2,0,1,1,0,1,1,6,0,6,1
FC大阪,FW,久保　吏久斗,J2/J3 100,20260215,2,高知,○ 2 - 2 (PK : 5 - 3),1,0,0,1,0,1,1,3,1,2,4
FC大阪,FW,久保　吏久斗,J2/J3 100,20260222,3,今治,● 0 - 2,2,0,1,2,0,2,1,4,0,4,4
FC大阪,FW,久保　吏久斗,J2/J3 100,20260228,4,富山,● 0 - 0 (PK : 9 - 10),1,0,1,0,0,0,0,5,0,5,4
FC大阪,FW,久保　吏久斗,J2/J3 100,20260306,5,奈良,○ 2 - 0,4,1,1,2,0,2,0,1,0,1,5
FC大阪,FW,久保　吏久斗,J2/J3 100,20260315,6,愛媛,○ 1 - 0,1,0,1,1,0,1,0,5,2,3,8
FC大阪,FW,東家　聡樹,J2/J3 100,20260208,1,讃岐,● 0 - 1,0,0,0,0,0,0,0,1,1,0,0
FC大阪,FW,東家　聡樹,J2/J3 100,20260215,2,高知,○ 2 - 2 (PK : 5 - 3),0,0,0,0,0,0,0,0,0,0,0
FC大阪,FW,東家　聡樹,J2/J3 100,20260222,3,今治,● 0 - 2,0,0,0,0,0,0,0,1,1,0,1
FC大阪,FW,東家　聡樹,J2/J3 100,20260228,4,富山,● 0 - 0 (PK : 9 - 10),1,0,1,1,1,0,0,1,1,0,0
FC大阪,FW,東家　聡樹,J2/J3 100,20260306,5,奈良,○ 2 - 0,1,0,1,1,1,0,0,6,6,0,3
FC大阪,FW,東家　聡樹,J2/J3 100,20260315,6,愛媛,○ 1 - 0,1,0,1,0,0,0,0,3,2,1,1
FC大阪,FW,和田　育,J2/J3 100,20260215,2,高知,○ 2 - 2 (PK : 5 - 3),0,0,0,0,0,0,0,1,0,1,1
FC大阪,FW,和田　育,J2/J3 100,20260222,3,今治,● 0 - 2,0,0,0,0,0,0,0,2,2,0,0
FC大阪,FW,和田　育,J2/J3 100,20260228,4,富山,● 0 - 0 (PK : 9 - 10),0,0,0,0,0,0,0,0,0,0,0
FC大阪,FW,和田　育,J2/J3 100,20260306,5,奈良,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
FC大阪,FW,和田　育,J2/J3 100,20260315,6,愛媛,○ 1 - 0,0,0,0,0,0,0,0,1,1,0,0
FC大阪,FW,ヴィニシウス　ソウザ,J2/J3 100,20260215,2,高知,○ 2 - 2 (PK : 5 - 3),0,0,0,0,0,0,0,0,0,0,0
FC大阪,FW,ヴィニシウス　ソウザ,J2/J3 100,20260306,5,奈良,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
奈良,GK,黒川　雷平,J2/J3 100,20260207,1,徳島,● 0 - 6,0,0,0,0,0,0,0,0,0,0,0
奈良,GK,マルク　ヴィト,J2/J3 100,20260214,2,今治,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
奈良,GK,マルク　ヴィト,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),0,0,0,0,0,0,0,0,0,0,1
奈良,GK,マルク　ヴィト,J2/J3 100,20260301,4,高知,● 0 - 2,0,0,0,0,0,0,0,0,0,0,0
奈良,GK,マルク　ヴィト,J2/J3 100,20260306,5,FC大阪,● 0 - 2,0,0,0,0,0,0,0,0,0,0,0
奈良,GK,マルク　ヴィト,J2/J3 100,20260314,6,新潟,● 0 - 0 (PK : 2 - 4),0,0,0,0,0,0,0,0,0,0,1
奈良,DF,鈴木　大誠,J2/J3 100,20260207,1,徳島,● 0 - 6,0,0,0,0,0,0,0,0,0,0,1
奈良,DF,石井　大生,J2/J3 100,20260207,1,徳島,● 0 - 6,0,0,0,0,0,0,0,0,0,0,2
奈良,DF,石井　大生,J2/J3 100,20260214,2,今治,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,1
奈良,DF,石井　大生,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),0,0,0,0,0,0,0,0,0,0,2
奈良,DF,石井　大生,J2/J3 100,20260301,4,高知,● 0 - 2,0,0,0,0,0,0,0,0,0,0,0
奈良,DF,石井　大生,J2/J3 100,20260306,5,FC大阪,● 0 - 2,0,0,0,0,0,0,0,0,0,0,2
奈良,DF,石井　大生,J2/J3 100,20260314,6,新潟,● 0 - 0 (PK : 2 - 4),1,0,0,0,0,0,0,0,0,0,1
奈良,DF,吉田　新,J2/J3 100,20260207,1,徳島,● 0 - 6,0,0,0,0,0,0,0,0,0,0,2
奈良,DF,吉田　新,J2/J3 100,20260214,2,今治,○ 1 - 0,0,0,0,0,0,0,1,0,0,0,1
奈良,DF,吉田　新,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),1,0,1,0,0,0,0,2,2,0,4
奈良,DF,吉田　新,J2/J3 100,20260301,4,高知,● 0 - 2,1,0,1,0,0,0,0,1,1,0,4
奈良,DF,吉田　新,J2/J3 100,20260306,5,FC大阪,● 0 - 2,2,0,0,2,1,1,0,1,1,0,3
奈良,DF,高畠　捷,J2/J3 100,20260214,2,今治,○ 1 - 0,0,0,0,0,0,0,2,1,1,0,1
奈良,DF,生駒　稀生,J2/J3 100,20260207,1,徳島,● 0 - 6,0,0,0,0,0,0,0,0,0,0,7
奈良,DF,生駒　稀生,J2/J3 100,20260214,2,今治,○ 1 - 0,0,0,0,0,0,0,0,1,0,1,1
奈良,DF,生駒　稀生,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),1,1,1,1,0,1,0,0,0,0,1
奈良,DF,生駒　稀生,J2/J3 100,20260301,4,高知,● 0 - 2,0,0,0,0,0,0,0,0,0,0,1
奈良,DF,生駒　稀生,J2/J3 100,20260306,5,FC大阪,● 0 - 2,0,0,0,0,0,0,0,2,0,2,4
奈良,DF,生駒　稀生,J2/J3 100,20260314,6,新潟,● 0 - 0 (PK : 2 - 4),1,0,0,1,0,1,0,2,0,2,1
奈良,DF,佐藤　大翔,J2/J3 100,20260207,1,徳島,● 0 - 6,0,0,0,0,0,0,0,0,0,0,4
奈良,DF,佐藤　大翔,J2/J3 100,20260214,2,今治,○ 1 - 0,0,0,0,0,0,0,0,1,1,0,1
奈良,DF,佐藤　大翔,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),0,0,0,0,0,0,0,0,0,0,0
奈良,DF,佐藤　大翔,J2/J3 100,20260301,4,高知,● 0 - 2,0,0,0,0,0,0,0,0,0,0,0
奈良,DF,佐藤　大翔,J2/J3 100,20260306,5,FC大阪,● 0 - 2,0,0,0,0,0,0,0,0,0,0,1
奈良,DF,佐藤　大翔,J2/J3 100,20260314,6,新潟,● 0 - 0 (PK : 2 - 4),1,0,0,1,0,1,0,0,0,0,1
奈良,DF,中山　雅斗,J2/J3 100,20260207,1,徳島,● 0 - 6,0,0,0,0,0,0,0,2,2,0,9
奈良,DF,中山　雅斗,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),0,0,0,0,0,0,0,2,2,0,0
奈良,DF,中山　雅斗,J2/J3 100,20260306,5,FC大阪,● 0 - 2,0,0,0,0,0,0,0,2,2,0,1
奈良,DF,中山　雅斗,J2/J3 100,20260314,6,新潟,● 0 - 0 (PK : 2 - 4),0,0,0,0,0,0,1,3,3,0,3
奈良,MF,田村　亮介,J2/J3 100,20260207,1,徳島,● 0 - 6,2,0,1,1,1,0,1,5,5,0,5
奈良,MF,田村　亮介,J2/J3 100,20260214,2,今治,○ 1 - 0,3,0,2,1,0,1,0,2,0,2,3
奈良,MF,田村　亮介,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),2,2,2,0,0,0,0,2,0,2,1
奈良,MF,田村　亮介,J2/J3 100,20260301,4,高知,● 0 - 2,1,0,0,1,1,0,0,2,1,1,4
奈良,MF,田村　亮介,J2/J3 100,20260306,5,FC大阪,● 0 - 2,5,0,3,2,0,2,0,6,1,5,2
奈良,MF,田村　亮介,J2/J3 100,20260314,6,新潟,● 0 - 0 (PK : 2 - 4),0,0,0,0,0,0,0,2,0,2,2
奈良,MF,芝本　蓮,J2/J3 100,20260207,1,徳島,● 0 - 6,0,0,0,0,0,0,0,0,0,0,3
奈良,MF,芝本　蓮,J2/J3 100,20260214,2,今治,○ 1 - 0,1,0,0,1,1,0,1,0,0,0,1
奈良,MF,芝本　蓮,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),0,0,0,0,0,0,0,0,0,0,0
奈良,MF,芝本　蓮,J2/J3 100,20260301,4,高知,● 0 - 2,0,0,0,0,0,0,0,0,0,0,3
奈良,MF,芝本　蓮,J2/J3 100,20260306,5,FC大阪,● 0 - 2,0,0,0,0,0,0,0,0,0,0,7
奈良,MF,芝本　蓮,J2/J3 100,20260314,6,新潟,● 0 - 0 (PK : 2 - 4),0,0,0,0,0,0,0,0,0,0,4
奈良,MF,森田　凜,J2/J3 100,20260207,1,徳島,● 0 - 6,0,0,0,0,0,0,0,0,0,0,6
奈良,MF,森田　凜,J2/J3 100,20260214,2,今治,○ 1 - 0,0,0,0,0,0,0,0,1,1,0,6
奈良,MF,森田　凜,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),1,0,1,1,1,0,0,2,2,0,5
奈良,MF,森田　凜,J2/J3 100,20260301,4,高知,● 0 - 2,0,0,0,0,0,0,0,1,1,0,4
奈良,MF,森田　凜,J2/J3 100,20260306,5,FC大阪,● 0 - 2,0,0,0,0,0,0,0,2,0,2,4
奈良,MF,森田　凜,J2/J3 100,20260314,6,新潟,● 0 - 0 (PK : 2 - 4),0,0,0,0,0,0,0,0,0,0,3
奈良,MF,後藤　卓磨,J2/J3 100,20260207,1,徳島,● 0 - 6,1,0,0,1,0,1,0,2,1,1,4
奈良,MF,後藤　卓磨,J2/J3 100,20260214,2,今治,○ 1 - 0,1,0,1,1,0,1,0,1,1,0,2
奈良,MF,後藤　卓磨,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),0,0,0,0,0,0,0,1,0,1,2
奈良,MF,後藤　卓磨,J2/J3 100,20260301,4,高知,● 0 - 2,1,0,0,1,1,0,0,2,2,0,2
奈良,MF,後藤　卓磨,J2/J3 100,20260306,5,FC大阪,● 0 - 2,0,0,0,0,0,0,0,0,0,0,2
奈良,MF,後藤　卓磨,J2/J3 100,20260314,6,新潟,● 0 - 0 (PK : 2 - 4),0,0,0,0,0,0,0,0,0,0,0
奈良,MF,佐藤　諒,J2/J3 100,20260207,1,徳島,● 0 - 6,7,0,6,4,0,4,2,2,0,2,6
奈良,MF,佐藤　諒,J2/J3 100,20260301,4,高知,● 0 - 2,0,0,0,0,0,0,0,2,0,2,2
奈良,MF,國武　勇斗,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),0,0,0,0,0,0,0,0,0,0,0
奈良,MF,國武　勇斗,J2/J3 100,20260306,5,FC大阪,● 0 - 2,1,0,0,0,0,0,0,1,0,1,6
奈良,MF,國武　勇斗,J2/J3 100,20260314,6,新潟,● 0 - 0 (PK : 2 - 4),0,0,0,0,0,0,0,1,0,1,1
奈良,MF,一村　聖連,J2/J3 100,20260214,2,今治,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,1
奈良,MF,一村　聖連,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),0,0,0,0,0,0,0,0,0,0,0
奈良,MF,戸水　利紀,J2/J3 100,20260207,1,徳島,● 0 - 6,0,0,0,0,0,0,0,1,1,0,5
奈良,MF,戸水　利紀,J2/J3 100,20260214,2,今治,○ 1 - 0,0,0,0,0,0,0,0,1,0,1,0
奈良,MF,戸水　利紀,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),0,0,0,0,0,0,1,1,0,1,3
奈良,MF,戸水　利紀,J2/J3 100,20260301,4,高知,● 0 - 2,0,0,0,0,0,0,0,0,0,0,1
奈良,MF,戸水　利紀,J2/J3 100,20260306,5,FC大阪,● 0 - 2,0,0,0,0,0,0,0,1,1,0,1
奈良,MF,戸水　利紀,J2/J3 100,20260314,6,新潟,● 0 - 0 (PK : 2 - 4),0,0,0,0,0,0,0,0,0,0,0
奈良,MF,濵名　元希,J2/J3 100,20260301,4,高知,● 0 - 2,1,0,0,0,0,0,0,0,0,0,3
奈良,MF,濵名　元希,J2/J3 100,20260306,5,FC大阪,● 0 - 2,1,0,1,1,1,0,0,0,0,0,0
奈良,MF,濵名　元希,J2/J3 100,20260314,6,新潟,● 0 - 0 (PK : 2 - 4),1,0,1,1,0,1,0,0,0,0,3
奈良,FW,田村　翔太,J2/J3 100,20260207,1,徳島,● 0 - 6,1,0,1,0,0,0,0,0,0,0,1
奈良,FW,田村　翔太,J2/J3 100,20260214,2,今治,○ 1 - 0,1,0,0,0,0,0,0,0,0,0,2
奈良,FW,田村　翔太,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),0,0,0,0,0,0,0,2,2,0,2
奈良,FW,田村　翔太,J2/J3 100,20260301,4,高知,● 0 - 2,1,0,0,1,0,1,0,0,0,0,1
奈良,FW,田村　翔太,J2/J3 100,20260306,5,FC大阪,● 0 - 2,0,0,0,0,0,0,0,0,0,0,0
奈良,FW,田村　翔太,J2/J3 100,20260314,6,新潟,● 0 - 0 (PK : 2 - 4),0,0,0,0,0,0,0,0,0,0,2
奈良,FW,富樫　佑太,J2/J3 100,20260207,1,徳島,● 0 - 6,0,0,0,0,0,0,0,0,0,0,1
奈良,FW,富樫　佑太,J2/J3 100,20260214,2,今治,○ 1 - 0,2,0,0,2,2,0,0,2,2,0,4
奈良,FW,富樫　佑太,J2/J3 100,20260221,3,愛媛,● 2 - 2 (PK : 4 - 5),2,0,2,0,0,0,0,3,3,0,2
奈良,FW,富樫　佑太,J2/J3 100,20260301,4,高知,● 0 - 2,0,0,0,0,0,0,0,0,0,0,3
